[runlim] version:		1.10
[runlim] sample:		4332.3 time, 4390.0 real, 371.2 MB
[runlim] sample:		4342.2 time, 4400.0 real, 371.2 MB
[runlim] sample:		4352.0 time, 4410.0 real, 371.2 MB
[runlim] sample:		4361.8 time, 4420.0 real, 371.2 MB
[runlim] sample:		4371.6 time, 4430.0 real, 371.2 MB
[runlim] sample:		4381.4 time, 4440.0 real, 371.2 MB
[runlim] sample:		4391.3 time, 4450.0 real, 371.2 MB
[runlim] sample:		4401.3 time, 4460.0 real, 371.2 MB
[runlim] sample:		4411.2 time, 4470.0 real, 371.2 MB
[runlim] sample:		4420.9 time, 4480.0 real, 371.2 MB
[runlim] sample:		4430.7 time, 4490.0 real, 371.2 MB
[runlim] sample:		4440.6 time, 4500.0 real, 371.4 MB
[runlim] sample:		4450.4 time, 4510.0 real, 376.6 MB
[runlim] sample:		4460.3 time, 4520.0 real, 383.6 MB
[runlim] sample:		4470.2 time, 4530.0 real, 383.6 MB
[runlim] sample:		4480.1 time, 4540.0 real, 383.6 MB
[runlim] sample:		4489.8 time, 4550.0 real, 383.6 MB
[runlim] sample:		4499.7 time, 4560.0 real, 383.6 MB
[runlim] sample:		4509.6 time, 4570.0 real, 383.6 MB
[runlim] sample:		4519.5 time, 4580.0 real, 383.6 MB
[runlim] sample:		4529.4 time, 4590.0 real, 383.7 MB
[runlim] sample:		4539.3 time, 4600.0 real, 383.7 MB
[runlim] sample:		4549.1 time, 4610.0 real, 383.7 MB
[runlim] sample:		4558.9 time, 4620.0 real, 383.7 MB
[runlim] sample:		4568.7 time, 4630.0 real, 383.7 MB
[runlim] sample:		4578.6 time, 4640.0 real, 383.7 MB
[runlim] sample:		4588.6 time, 4650.0 real, 383.7 MB
[runlim] sample:		4598.3 time, 4660.0 real, 383.7 MB
[runlim] sample:		4608.1 time, 4670.0 real, 383.7 MB
[runlim] sample:		4618.0 time, 4680.0 real, 383.7 MB
[runlim] sample:		4627.8 time, 4690.0 real, 383.7 MB
[runlim] sample:		4637.7 time, 4700.0 real, 383.7 MB
[runlim] sample:		4647.5 time, 4710.0 real, 383.7 MB
[runlim] sample:		4657.4 time, 4720.0 real, 383.7 MB
[runlim] sample:		4667.3 time, 4730.0 real, 383.7 MB
[runlim] sample:		4677.1 time, 4740.0 real, 383.7 MB
[runlim] sample:		4687.0 time, 4750.0 real, 385.1 MB
[runlim] sample:		4697.0 time, 4760.0 real, 386.0 MB
[runlim] sample:		4707.0 time, 4770.0 real, 386.9 MB
[runlim] sample:		4716.8 time, 4780.0 real, 388.2 MB
[runlim] sample:		4726.6 time, 4790.0 real, 390.4 MB
[runlim] sample:		4736.5 time, 4800.0 real, 390.4 MB
[runlim] sample:		4746.4 time, 4810.0 real, 390.4 MB
[runlim] sample:		4756.3 time, 4820.0 real, 390.4 MB
[runlim] sample:		4766.2 time, 4830.0 real, 390.4 MB
[runlim] sample:		4776.1 time, 4840.0 real, 390.4 MB
[runlim] sample:		4785.9 time, 4850.0 real, 390.4 MB
[runlim] sample:		4795.7 time, 4860.0 real, 390.4 MB
[runlim] sample:		4805.6 time, 4870.0 real, 390.4 MB
[runlim] sample:		4815.4 time, 4880.0 real, 390.4 MB
[runlim] sample:		4825.2 time, 4890.0 real, 390.4 MB
[runlim] sample:		4835.1 time, 4900.0 real, 390.4 MB
[runlim] sample:		4844.9 time, 4910.0 real, 390.4 MB
[runlim] sample:		4854.8 time, 4920.0 real, 390.4 MB
[runlim] sample:		4864.5 time, 4930.0 real, 390.4 MB
[runlim] sample:		4874.4 time, 4940.0 real, 390.4 MB
[runlim] sample:		4884.3 time, 4950.0 real, 390.4 MB
[runlim] sample:		4894.2 time, 4960.0 real, 390.4 MB
[runlim] sample:		4903.9 time, 4970.0 real, 390.6 MB
[runlim] sample:		4913.8 time, 4980.0 real, 390.6 MB
[runlim] sample:		4923.7 time, 4990.0 real, 390.6 MB
[runlim] sample:		4933.6 time, 5000.0 real, 390.6 MB
[runlim] sample:		4943.5 time, 5010.0 real, 390.6 MB
[runlim] sample:		4953.3 time, 5020.0 real, 390.6 MB
[runlim] sample:		4963.0 time, 5030.0 real, 390.6 MB
[runlim] sample:		4973.0 time, 5040.0 real, 390.6 MB
[runlim] sample:		4982.8 time, 5050.0 real, 390.6 MB
[runlim] sample:		4992.8 time, 5060.0 real, 390.6 MB
[runlim] sample:		5002.7 time, 5070.0 real, 390.6 MB
[runlim] sample:		5012.6 time, 5080.0 real, 390.6 MB
[runlim] sample:		5022.6 time, 5090.0 real, 390.6 MB
[runlim] sample:		5032.5 time, 5100.0 real, 390.6 MB
[runlim] sample:		5042.2 time, 5110.0 real, 390.6 MB
[runlim] sample:		5052.2 time, 5120.0 real, 390.6 MB
[runlim] sample:		5062.1 time, 5130.0 real, 390.6 MB
[runlim] sample:		5071.9 time, 5140.0 real, 390.6 MB
[runlim] sample:		5081.6 time, 5150.0 real, 390.6 MB
[runlim] sample:		5091.5 time, 5160.0 real, 390.6 MB
[runlim] sample:		5101.4 time, 5170.0 real, 390.6 MB
[runlim] sample:		5111.1 time, 5180.0 real, 390.6 MB
[runlim] sample:		5120.9 time, 5190.0 real, 390.6 MB
[runlim] sample:		5130.8 time, 5200.0 real, 390.6 MB
[runlim] sample:		5140.7 time, 5210.0 real, 390.6 MB
[runlim] sample:		5150.6 time, 5220.0 real, 390.6 MB
[runlim] sample:		5160.5 time, 5230.0 real, 390.6 MB
[runlim] sample:		5170.3 time, 5240.0 real, 390.6 MB
[runlim] sample:		5180.3 time, 5250.0 real, 390.6 MB
[runlim] sample:		5190.2 time, 5260.0 real, 390.6 MB
[runlim] sample:		5199.8 time, 5270.0 real, 390.6 MB
[runlim] sample:		5209.6 time, 5280.0 real, 390.6 MB
[runlim] sample:		5219.5 time, 5290.0 real, 390.6 MB
[runlim] sample:		5229.3 time, 5300.0 real, 390.6 MB
[runlim] sample:		5239.2 time, 5310.0 real, 390.6 MB
[runlim] sample:		5249.1 time, 5320.0 real, 390.6 MB
[runlim] sample:		5258.9 time, 5330.0 real, 390.6 MB
[runlim] sample:		5268.8 time, 5340.0 real, 390.6 MB
[runlim] sample:		5278.7 time, 5350.0 real, 390.6 MB
[runlim] sample:		5288.7 time, 5360.0 real, 390.6 MB
[runlim] sample:		5298.6 time, 5370.0 real, 390.6 MB
[runlim] sample:		5308.6 time, 5380.0 real, 390.6 MB
[runlim] sample:		5318.3 time, 5390.0 real, 390.6 MB
[runlim] sample:		5328.2 time, 5400.0 real, 390.6 MB
[runlim] sample:		5338.0 time, 5410.0 real, 390.6 MB
[runlim] sample:		5348.0 time, 5420.0 real, 390.6 MB
[runlim] sample:		5357.9 time, 5430.0 real, 390.6 MB
[runlim] sample:		5367.8 time, 5440.0 real, 390.6 MB
[runlim] sample:		5377.5 time, 5450.0 real, 390.6 MB
[runlim] sample:		5387.5 time, 5460.0 real, 390.6 MB
[runlim] sample:		5397.3 time, 5470.0 real, 390.6 MB
[runlim] sample:		5407.2 time, 5480.0 real, 390.6 MB
[runlim] sample:		5417.1 time, 5490.0 real, 390.6 MB
[runlim] sample:		5427.1 time, 5500.0 real, 390.6 MB
[runlim] sample:		5436.8 time, 5510.0 real, 390.6 MB
[runlim] sample:		5446.7 time, 5520.0 real, 390.6 MB
[runlim] sample:		5456.5 time, 5530.0 real, 390.6 MB
[runlim] sample:		5466.3 time, 5540.0 real, 390.6 MB
[runlim] sample:		5476.2 time, 5550.0 real, 390.6 MB
[runlim] sample:		5486.1 time, 5560.0 real, 390.6 MB
[runlim] sample:		5495.9 time, 5570.0 real, 390.7 MB
[runlim] sample:		5505.7 time, 5580.0 real, 390.7 MB
[runlim] sample:		5515.5 time, 5590.0 real, 390.7 MB
[runlim] sample:		5525.4 time, 5600.0 real, 390.7 MB
[runlim] sample:		5535.3 time, 5610.0 real, 390.7 MB
[runlim] sample:		5545.2 time, 5620.0 real, 390.7 MB
[runlim] sample:		5555.1 time, 5630.0 real, 390.7 MB
[runlim] sample:		5565.0 time, 5640.0 real, 390.7 MB
[runlim] sample:		5574.8 time, 5650.0 real, 390.7 MB
[runlim] sample:		5584.8 time, 5660.0 real, 390.7 MB
[runlim] sample:		5594.7 time, 5670.0 real, 390.7 MB
[runlim] sample:		5604.5 time, 5680.0 real, 390.7 MB
[runlim] sample:		5614.4 time, 5690.0 real, 390.7 MB
[runlim] sample:		5624.2 time, 5700.0 real, 390.7 MB
[runlim] sample:		5634.1 time, 5710.0 real, 390.7 MB
[runlim] sample:		5644.0 time, 5720.0 real, 390.7 MB
[runlim] sample:		5653.8 time, 5730.0 real, 390.7 MB
[runlim] sample:		5663.6 time, 5740.0 real, 390.7 MB
[runlim] sample:		5673.5 time, 5750.0 real, 390.7 MB
[runlim] sample:		5683.2 time, 5760.0 real, 390.7 MB
[runlim] sample:		5693.1 time, 5770.0 real, 390.7 MB
[runlim] sample:		5702.9 time, 5780.0 real, 390.7 MB
[runlim] sample:		5712.8 time, 5790.0 real, 390.7 MB
[runlim] sample:		5722.7 time, 5800.0 real, 390.7 MB
[runlim] sample:		5732.5 time, 5810.0 real, 390.7 MB
[runlim] sample:		5742.4 time, 5820.0 real, 390.7 MB
[runlim] sample:		5752.3 time, 5830.0 real, 390.7 MB
[runlim] sample:		5762.3 time, 5840.0 real, 390.7 MB
[runlim] sample:		5772.2 time, 5850.0 real, 390.7 MB
[runlim] sample:		5782.2 time, 5860.0 real, 390.7 MB
[runlim] sample:		5792.1 time, 5870.0 real, 390.7 MB
[runlim] sample:		5802.0 time, 5880.0 real, 390.7 MB
[runlim] sample:		5811.8 time, 5890.0 real, 390.7 MB
[runlim] sample:		5821.8 time, 5900.0 real, 390.7 MB
[runlim] sample:		5831.5 time, 5910.0 real, 390.7 MB
[runlim] sample:		5841.3 time, 5920.0 real, 390.7 MB
[runlim] sample:		5851.2 time, 5930.0 real, 390.7 MB
[runlim] sample:		5860.9 time, 5940.0 real, 390.7 MB
[runlim] sample:		5870.9 time, 5950.0 real, 390.7 MB
[runlim] sample:		5880.8 time, 5960.0 real, 390.7 MB
[runlim] sample:		5890.7 time, 5970.0 real, 390.7 MB
[runlim] sample:		5900.6 time, 5980.0 real, 390.7 MB
[runlim] sample:		5910.4 time, 5990.0 real, 390.7 MB
[runlim] sample:		5920.1 time, 6000.0 real, 390.7 MB
[runlim] sample:		5930.1 time, 6010.0 real, 390.7 MB
[runlim] sample:		5940.0 time, 6020.0 real, 390.7 MB
[runlim] sample:		5949.9 time, 6030.0 real, 390.7 MB
[runlim] sample:		5959.8 time, 6040.0 real, 390.7 MB
[runlim] sample:		5969.7 time, 6050.0 real, 390.7 MB
[runlim] sample:		5979.5 time, 6060.0 real, 390.7 MB
[runlim] sample:		5989.2 time, 6070.0 real, 390.7 MB
[runlim] sample:		5999.1 time, 6080.0 real, 390.7 MB
[runlim] sample:		6009.1 time, 6090.0 real, 390.7 MB
[runlim] sample:		6019.0 time, 6100.0 real, 390.7 MB
[runlim] sample:		6028.9 time, 6110.0 real, 390.7 MB
[runlim] sample:		6038.8 time, 6120.0 real, 390.7 MB
[runlim] sample:		6048.6 time, 6130.0 real, 390.7 MB
[runlim] sample:		6058.5 time, 6140.0 real, 390.7 MB
[runlim] sample:		6068.5 time, 6150.0 real, 390.7 MB
[runlim] sample:		6078.4 time, 6160.0 real, 390.7 MB
[runlim] sample:		6088.3 time, 6170.0 real, 390.7 MB
[runlim] sample:		6098.2 time, 6180.0 real, 390.7 MB
[runlim] sample:		6108.1 time, 6190.0 real, 390.7 MB
[runlim] sample:		6117.9 time, 6200.0 real, 390.7 MB
[runlim] sample:		6127.8 time, 6210.0 real, 390.7 MB
[runlim] sample:		6137.7 time, 6220.0 real, 390.7 MB
[runlim] sample:		6147.4 time, 6230.0 real, 390.7 MB
[runlim] sample:		6157.1 time, 6240.0 real, 390.7 MB
[runlim] sample:		6167.0 time, 6250.0 real, 390.7 MB
[runlim] sample:		6176.8 time, 6260.0 real, 390.7 MB
[runlim] sample:		6186.7 time, 6270.0 real, 390.7 MB
[runlim] sample:		6196.6 time, 6280.0 real, 390.7 MB
[runlim] sample:		6206.6 time, 6290.0 real, 390.7 MB
[runlim] sample:		6216.4 time, 6300.0 real, 390.7 MB
[runlim] sample:		6226.3 time, 6310.0 real, 390.7 MB
[runlim] sample:		6236.2 time, 6320.0 real, 390.7 MB
[runlim] sample:		6246.0 time, 6330.0 real, 390.7 MB
[runlim] sample:		6255.9 time, 6340.0 real, 390.7 MB
[runlim] sample:		6265.8 time, 6350.0 real, 390.7 MB
[runlim] sample:		6275.7 time, 6360.0 real, 390.7 MB
[runlim] sample:		6285.5 time, 6370.0 real, 390.7 MB
[runlim] sample:		6295.5 time, 6380.0 real, 390.7 MB
[runlim] sample:		6305.5 time, 6390.0 real, 390.7 MB
[runlim] sample:		6315.4 time, 6400.0 real, 390.7 MB
[runlim] sample:		6325.2 time, 6410.0 real, 390.7 MB
[runlim] sample:		6335.0 time, 6420.0 real, 390.7 MB
[runlim] sample:		6345.0 time, 6430.0 real, 390.7 MB
[runlim] sample:		6354.9 time, 6440.0 real, 390.7 MB
[runlim] sample:		6364.8 time, 6450.0 real, 390.7 MB
[runlim] sample:		6374.7 time, 6460.0 real, 390.7 MB
[runlim] sample:		6384.7 time, 6470.0 real, 390.7 MB
[runlim] sample:		6394.5 time, 6480.0 real, 390.7 MB
[runlim] sample:		6404.3 time, 6490.0 real, 390.7 MB
[runlim] sample:		6414.2 time, 6500.0 real, 390.7 MB
[runlim] sample:		6424.2 time, 6510.0 real, 390.7 MB
[runlim] sample:		6434.0 time, 6520.0 real, 390.7 MB
[runlim] sample:		6444.0 time, 6530.0 real, 390.9 MB
[runlim] sample:		6453.8 time, 6540.0 real, 390.9 MB
[runlim] sample:		6463.7 time, 6550.0 real, 390.9 MB
[runlim] sample:		6473.6 time, 6560.0 real, 390.9 MB
[runlim] sample:		6483.6 time, 6570.0 real, 390.9 MB
[runlim] sample:		6493.5 time, 6580.0 real, 390.9 MB
[runlim] sample:		6503.3 time, 6590.0 real, 390.9 MB
[runlim] sample:		6513.2 time, 6600.0 real, 390.9 MB
[runlim] sample:		6523.0 time, 6610.0 real, 393.4 MB
[runlim] sample:		6532.8 time, 6620.0 real, 393.5 MB
[runlim] sample:		6542.7 time, 6630.0 real, 393.6 MB
[runlim] sample:		6552.6 time, 6640.0 real, 397.4 MB
[runlim] sample:		6562.5 time, 6650.0 real, 398.4 MB
[runlim] sample:		6572.3 time, 6660.0 real, 405.1 MB
[runlim] sample:		6582.1 time, 6670.0 real, 405.2 MB
[runlim] sample:		6592.0 time, 6680.0 real, 408.2 MB
[runlim] sample:		6601.9 time, 6690.0 real, 414.1 MB
[runlim] sample:		6611.5 time, 6700.0 real, 416.4 MB
[runlim] sample:		6621.5 time, 6710.0 real, 416.4 MB
[runlim] sample:		6631.3 time, 6720.0 real, 417.2 MB
[runlim] sample:		6641.2 time, 6730.0 real, 417.2 MB
[runlim] sample:		6651.1 time, 6740.0 real, 417.2 MB
[runlim] sample:		6661.1 time, 6750.0 real, 417.2 MB
[runlim] sample:		6670.9 time, 6760.0 real, 417.6 MB
[runlim] sample:		6680.8 time, 6770.0 real, 417.6 MB
[runlim] sample:		6690.7 time, 6780.0 real, 417.6 MB
[runlim] sample:		6700.6 time, 6790.0 real, 417.6 MB
[runlim] sample:		6710.5 time, 6800.0 real, 417.6 MB
[runlim] sample:		6720.5 time, 6810.0 real, 417.6 MB
[runlim] sample:		6730.4 time, 6820.0 real, 417.6 MB
[runlim] sample:		6740.3 time, 6830.0 real, 418.9 MB
[runlim] sample:		6750.2 time, 6840.0 real, 421.4 MB
[runlim] sample:		6759.7 time, 6850.0 real, 424.7 MB
[runlim] sample:		6769.4 time, 6860.0 real, 426.1 MB
[runlim] sample:		6779.3 time, 6870.0 real, 428.1 MB
[runlim] sample:		6789.1 time, 6880.0 real, 428.2 MB
[runlim] sample:		6799.1 time, 6890.0 real, 429.4 MB
[runlim] sample:		6809.0 time, 6900.0 real, 429.4 MB
[runlim] sample:		6818.9 time, 6910.0 real, 429.4 MB
[runlim] sample:		6828.8 time, 6920.0 real, 429.4 MB
[runlim] sample:		6838.6 time, 6930.0 real, 429.4 MB
[runlim] sample:		6848.4 time, 6940.0 real, 429.5 MB
[runlim] sample:		6858.2 time, 6950.0 real, 429.5 MB
[runlim] sample:		6867.9 time, 6960.0 real, 429.5 MB
[runlim] sample:		6877.8 time, 6970.0 real, 429.5 MB
[runlim] sample:		6887.7 time, 6980.0 real, 429.5 MB
[runlim] sample:		6897.7 time, 6990.0 real, 429.5 MB
[runlim] sample:		6907.5 time, 7000.0 real, 429.5 MB
[runlim] sample:		6917.4 time, 7010.0 real, 429.5 MB
[runlim] sample:		6927.3 time, 7020.0 real, 429.5 MB
[runlim] sample:		6937.3 time, 7030.0 real, 429.5 MB
[runlim] sample:		6947.3 time, 7040.0 real, 429.5 MB
[runlim] sample:		6957.2 time, 7050.0 real, 429.5 MB
[runlim] sample:		6967.1 time, 7060.0 real, 429.5 MB
[runlim] sample:		6977.0 time, 7070.0 real, 429.5 MB
[runlim] sample:		6986.8 time, 7080.0 real, 429.5 MB
[runlim] sample:		6996.5 time, 7090.0 real, 429.5 MB
[runlim] sample:		7006.2 time, 7100.0 real, 429.5 MB
[runlim] sample:		7016.2 time, 7110.0 real, 429.5 MB
[runlim] sample:		7026.0 time, 7120.0 real, 429.5 MB
[runlim] sample:		7036.0 time, 7130.0 real, 429.5 MB
[runlim] sample:		7045.9 time, 7140.0 real, 429.5 MB
[runlim] sample:		7055.7 time, 7150.0 real, 429.5 MB
[runlim] sample:		7065.4 time, 7160.0 real, 429.5 MB
[runlim] sample:		7075.4 time, 7170.0 real, 429.5 MB
[runlim] sample:		7085.1 time, 7180.0 real, 429.5 MB
[runlim] sample:		7095.0 time, 7190.0 real, 429.5 MB
[runlim] sample:		7105.0 time, 7200.0 real, 429.5 MB
[runlim] sample:		7114.8 time, 7210.0 real, 429.5 MB
[runlim] sample:		7124.8 time, 7220.0 real, 429.5 MB
[runlim] sample:		7134.8 time, 7230.0 real, 429.5 MB
[runlim] sample:		7144.6 time, 7240.0 real, 429.5 MB
[runlim] sample:		7154.4 time, 7250.0 real, 429.5 MB
[runlim] sample:		7164.4 time, 7260.0 real, 429.5 MB
[runlim] sample:		7174.3 time, 7270.0 real, 429.5 MB
[runlim] sample:		7184.3 time, 7280.0 real, 429.5 MB
[runlim] sample:		7194.2 time, 7290.0 real, 429.5 MB
[runlim] sample:		7204.2 time, 7300.0 real, 429.5 MB
[runlim] sample:		7214.0 time, 7310.0 real, 429.5 MB
[runlim] sample:		7223.8 time, 7320.0 real, 429.5 MB
[runlim] sample:		7233.7 time, 7330.0 real, 429.5 MB
[runlim] sample:		7243.6 time, 7340.0 real, 429.5 MB
[runlim] sample:		7253.6 time, 7350.0 real, 429.5 MB
[runlim] sample:		7263.5 time, 7360.0 real, 429.5 MB
[runlim] sample:		7273.4 time, 7370.0 real, 429.5 MB
[runlim] sample:		7283.3 time, 7380.0 real, 429.5 MB
[runlim] sample:		7293.1 time, 7390.0 real, 429.5 MB
[runlim] sample:		7303.0 time, 7400.0 real, 429.5 MB
[runlim] sample:		7312.9 time, 7410.0 real, 429.5 MB
[runlim] sample:		7322.6 time, 7420.0 real, 429.5 MB
[runlim] sample:		7332.5 time, 7430.0 real, 429.5 MB
[runlim] sample:		7342.4 time, 7440.0 real, 429.5 MB
[runlim] sample:		7352.2 time, 7450.0 real, 429.5 MB
[runlim] sample:		7361.8 time, 7460.0 real, 429.5 MB
[runlim] sample:		7371.8 time, 7470.0 real, 429.5 MB
[runlim] sample:		7381.8 time, 7480.0 real, 429.5 MB
[runlim] sample:		7391.7 time, 7490.0 real, 429.5 MB
[runlim] sample:		7401.5 time, 7500.0 real, 429.5 MB
[runlim] sample:		7411.4 time, 7510.0 real, 429.5 MB
[runlim] sample:		7421.3 time, 7520.0 real, 429.5 MB
[runlim] sample:		7431.2 time, 7530.0 real, 429.5 MB
[runlim] sample:		7441.1 time, 7540.0 real, 429.5 MB
[runlim] sample:		7451.0 time, 7550.0 real, 429.5 MB
[runlim] sample:		7460.8 time, 7560.0 real, 429.5 MB
[runlim] sample:		7470.7 time, 7570.0 real, 429.5 MB
[runlim] sample:		7480.4 time, 7580.0 real, 429.5 MB
[runlim] sample:		7490.4 time, 7590.0 real, 429.5 MB
[runlim] sample:		7500.3 time, 7600.0 real, 429.5 MB
[runlim] sample:		7510.3 time, 7610.0 real, 429.5 MB
[runlim] sample:		7520.2 time, 7620.0 real, 429.5 MB
[runlim] sample:		7530.2 time, 7630.0 real, 429.5 MB
[runlim] sample:		7540.0 time, 7640.0 real, 429.5 MB
[runlim] sample:		7549.9 time, 7650.0 real, 429.5 MB
[runlim] sample:		7559.8 time, 7660.0 real, 429.5 MB
[runlim] sample:		7569.6 time, 7670.0 real, 429.5 MB
[runlim] sample:		7579.4 time, 7680.0 real, 429.5 MB
[runlim] sample:		7589.3 time, 7690.0 real, 429.5 MB
[runlim] sample:		7599.1 time, 7700.0 real, 429.5 MB
[runlim] sample:		7609.0 time, 7710.0 real, 429.5 MB
[runlim] sample:		7618.8 time, 7720.0 real, 429.5 MB
[runlim] sample:		7628.7 time, 7730.0 real, 429.5 MB
[runlim] sample:		7638.5 time, 7740.0 real, 429.5 MB
[runlim] sample:		7648.4 time, 7750.0 real, 429.5 MB
[runlim] sample:		7658.0 time, 7760.0 real, 429.5 MB
[runlim] sample:		7667.9 time, 7770.0 real, 429.5 MB
[runlim] sample:		7677.7 time, 7780.0 real, 429.5 MB
[runlim] sample:		7687.7 time, 7790.0 real, 429.5 MB
[runlim] sample:		7697.6 time, 7800.0 real, 429.5 MB
[runlim] sample:		7707.4 time, 7810.0 real, 429.5 MB
[runlim] sample:		7717.3 time, 7820.0 real, 429.5 MB
[runlim] sample:		7727.2 time, 7830.0 real, 429.5 MB
[runlim] sample:		7737.1 time, 7840.0 real, 429.5 MB
[runlim] sample:		7747.0 time, 7850.0 real, 429.5 MB
[runlim] sample:		7756.7 time, 7860.0 real, 429.5 MB
[runlim] sample:		7766.6 time, 7870.0 real, 429.5 MB
[runlim] sample:		7776.3 time, 7880.0 real, 429.5 MB
[runlim] sample:		7786.3 time, 7890.0 real, 429.5 MB
[runlim] sample:		7796.1 time, 7900.0 real, 429.5 MB
[runlim] sample:		7806.0 time, 7910.0 real, 429.5 MB
[runlim] sample:		7815.8 time, 7920.0 real, 429.5 MB
[runlim] sample:		7825.6 time, 7930.0 real, 429.5 MB
[runlim] sample:		7835.4 time, 7940.0 real, 429.5 MB
[runlim] sample:		7845.3 time, 7950.0 real, 429.5 MB
[runlim] sample:		7855.1 time, 7960.0 real, 429.5 MB
[runlim] sample:		7865.1 time, 7970.0 real, 429.5 MB
[runlim] sample:		7874.9 time, 7980.0 real, 429.5 MB
[runlim] sample:		7884.8 time, 7990.0 real, 429.5 MB
[runlim] sample:		7894.7 time, 8000.0 real, 429.5 MB
[runlim] sample:		7904.6 time, 8010.0 real, 429.5 MB
[runlim] sample:		7914.5 time, 8020.0 real, 429.5 MB
[runlim] sample:		7924.4 time, 8030.0 real, 429.5 MB
[runlim] sample:		7934.3 time, 8040.0 real, 429.5 MB
[runlim] sample:		7944.2 time, 8050.0 real, 429.5 MB
[runlim] sample:		7954.0 time, 8060.0 real, 429.5 MB
[runlim] sample:		7963.7 time, 8070.0 real, 429.5 MB
[runlim] sample:		7973.7 time, 8080.0 real, 429.5 MB
[runlim] sample:		7983.5 time, 8090.0 real, 429.5 MB
[runlim] sample:		7993.3 time, 8100.0 real, 429.5 MB
[runlim] sample:		8003.1 time, 8110.0 real, 429.5 MB
[runlim] sample:		8012.9 time, 8120.0 real, 429.5 MB
[runlim] sample:		8022.9 time, 8130.0 real, 429.5 MB
[runlim] sample:		8032.8 time, 8140.0 real, 429.5 MB
[runlim] sample:		8042.7 time, 8150.0 real, 429.5 MB
[runlim] sample:		8052.3 time, 8160.0 real, 429.5 MB
[runlim] sample:		8062.1 time, 8170.0 real, 429.5 MB
[runlim] sample:		8072.1 time, 8180.0 real, 429.5 MB
[runlim] sample:		8082.0 time, 8190.0 real, 429.5 MB
[runlim] sample:		8091.8 time, 8200.0 real, 429.5 MB
[runlim] sample:		8101.6 time, 8210.0 real, 429.5 MB
[runlim] sample:		8111.5 time, 8220.0 real, 429.5 MB
[runlim] sample:		8121.4 time, 8230.0 real, 429.5 MB
[runlim] sample:		8131.3 time, 8240.0 real, 429.5 MB
[runlim] sample:		8141.3 time, 8250.0 real, 429.5 MB
[runlim] sample:		8151.2 time, 8260.0 real, 429.5 MB
[runlim] sample:		8161.1 time, 8270.0 real, 429.5 MB
[runlim] sample:		8171.0 time, 8280.0 real, 429.5 MB
[runlim] sample:		8180.9 time, 8290.0 real, 429.5 MB
[runlim] sample:		8190.8 time, 8300.0 real, 429.5 MB
[runlim] sample:		8200.6 time, 8310.0 real, 429.5 MB
[runlim] sample:		8210.4 time, 8320.0 real, 429.5 MB
[runlim] sample:		8220.4 time, 8330.0 real, 429.5 MB
[runlim] sample:		8230.3 time, 8340.0 real, 429.5 MB
[runlim] sample:		8240.2 time, 8350.0 real, 429.5 MB
[runlim] sample:		8250.0 time, 8360.0 real, 429.5 MB
[runlim] sample:		8260.0 time, 8370.0 real, 429.5 MB
[runlim] sample:		8269.7 time, 8380.0 real, 429.5 MB
[runlim] sample:		8279.6 time, 8390.0 real, 429.5 MB
[runlim] sample:		8289.4 time, 8400.0 real, 429.5 MB
[runlim] sample:		8299.1 time, 8410.0 real, 429.5 MB
[runlim] sample:		8309.0 time, 8420.0 real, 429.5 MB
[runlim] sample:		8318.7 time, 8430.0 real, 429.5 MB
[runlim] sample:		8328.5 time, 8440.0 real, 429.5 MB
[runlim] sample:		8338.4 time, 8450.0 real, 429.5 MB
[runlim] sample:		8348.2 time, 8460.0 real, 429.5 MB
[runlim] sample:		8358.0 time, 8470.0 real, 429.5 MB
[runlim] sample:		8367.9 time, 8480.0 real, 429.5 MB
[runlim] sample:		8377.8 time, 8490.0 real, 429.5 MB
[runlim] sample:		8387.7 time, 8500.0 real, 429.5 MB
[runlim] sample:		8397.5 time, 8510.0 real, 429.5 MB
[runlim] sample:		8407.3 time, 8520.0 real, 429.5 MB
[runlim] sample:		8417.1 time, 8530.0 real, 429.5 MB
[runlim] sample:		8427.0 time, 8540.0 real, 429.5 MB
[runlim] sample:		8436.8 time, 8550.0 real, 429.5 MB
[runlim] sample:		8446.8 time, 8560.0 real, 429.5 MB
[runlim] sample:		8456.8 time, 8570.0 real, 429.5 MB
[runlim] sample:		8466.6 time, 8580.0 real, 429.5 MB
[runlim] sample:		8476.5 time, 8590.0 real, 429.5 MB
[runlim] sample:		8486.5 time, 8600.0 real, 429.5 MB
[runlim] sample:		8496.4 time, 8610.0 real, 429.5 MB
[runlim] sample:		8506.2 time, 8620.0 real, 429.5 MB
[runlim] sample:		8516.1 time, 8630.0 real, 429.5 MB
[runlim] sample:		8525.9 time, 8640.0 real, 429.5 MB
[runlim] sample:		8535.6 time, 8650.0 real, 429.5 MB
[runlim] sample:		8545.4 time, 8660.0 real, 429.5 MB
[runlim] sample:		8555.1 time, 8670.0 real, 429.5 MB
[runlim] sample:		8564.9 time, 8680.0 real, 429.5 MB
[runlim] sample:		8574.7 time, 8690.0 real, 429.5 MB
[runlim] sample:		8584.5 time, 8700.0 real, 429.5 MB
[runlim] sample:		8594.5 time, 8710.0 real, 429.5 MB
[runlim] sample:		8604.3 time, 8720.0 real, 429.5 MB
[runlim] sample:		8614.2 time, 8730.0 real, 429.5 MB
[runlim] sample:		8624.2 time, 8740.0 real, 429.5 MB
[runlim] sample:		8634.1 time, 8750.0 real, 429.5 MB
