[runlim] version:		1.10
[runlim] sample:		4320.6 time, 4390.5 real, 127.8 MB
[runlim] sample:		4330.4 time, 4400.5 real, 128.3 MB
[runlim] sample:		4340.1 time, 4410.5 real, 129.3 MB
[runlim] sample:		4350.1 time, 4420.5 real, 130.0 MB
[runlim] sample:		4360.1 time, 4430.5 real, 133.3 MB
[runlim] sample:		4370.1 time, 4440.5 real, 135.0 MB
[runlim] sample:		4379.9 time, 4450.5 real, 136.7 MB
[runlim] sample:		4389.7 time, 4460.5 real, 147.3 MB
[runlim] sample:		4399.6 time, 4470.5 real, 150.9 MB
[runlim] sample:		4409.4 time, 4480.5 real, 152.0 MB
[runlim] sample:		4419.1 time, 4490.5 real, 152.5 MB
[runlim] sample:		4429.1 time, 4500.5 real, 129.2 MB
[runlim] sample:		4438.9 time, 4510.5 real, 131.3 MB
[runlim] sample:		4448.8 time, 4520.5 real, 132.2 MB
[runlim] sample:		4458.8 time, 4530.5 real, 133.1 MB
[runlim] sample:		4468.7 time, 4540.5 real, 130.2 MB
[runlim] sample:		4478.6 time, 4550.5 real, 130.9 MB
[runlim] sample:		4488.3 time, 4560.5 real, 131.3 MB
[runlim] sample:		4498.3 time, 4570.5 real, 131.8 MB
[runlim] sample:		4508.1 time, 4580.5 real, 134.1 MB
[runlim] sample:		4518.0 time, 4590.5 real, 147.2 MB
[runlim] sample:		4527.9 time, 4600.5 real, 149.2 MB
[runlim] sample:		4537.7 time, 4610.5 real, 130.8 MB
[runlim] sample:		4547.6 time, 4620.5 real, 131.6 MB
[runlim] sample:		4557.6 time, 4630.5 real, 136.4 MB
[runlim] sample:		4567.6 time, 4640.5 real, 130.9 MB
[runlim] sample:		4577.6 time, 4650.5 real, 132.9 MB
[runlim] sample:		4587.6 time, 4660.5 real, 134.3 MB
[runlim] sample:		4597.4 time, 4670.5 real, 131.0 MB
[runlim] sample:		4607.3 time, 4680.5 real, 131.5 MB
[runlim] sample:		4617.3 time, 4690.5 real, 131.7 MB
[runlim] sample:		4627.1 time, 4700.5 real, 131.9 MB
[runlim] sample:		4637.1 time, 4710.5 real, 132.2 MB
[runlim] sample:		4647.0 time, 4720.5 real, 149.6 MB
[runlim] sample:		4656.9 time, 4730.5 real, 155.4 MB
[runlim] sample:		4666.9 time, 4740.5 real, 156.6 MB
[runlim] sample:		4676.8 time, 4750.5 real, 156.9 MB
[runlim] sample:		4686.8 time, 4760.5 real, 157.1 MB
[runlim] sample:		4696.7 time, 4770.5 real, 157.2 MB
[runlim] sample:		4706.6 time, 4780.5 real, 157.5 MB
[runlim] sample:		4716.5 time, 4790.5 real, 161.2 MB
[runlim] sample:		4726.4 time, 4800.5 real, 161.2 MB
[runlim] sample:		4736.2 time, 4810.5 real, 161.2 MB
[runlim] sample:		4746.2 time, 4820.5 real, 161.4 MB
[runlim] sample:		4756.2 time, 4830.5 real, 161.4 MB
[runlim] sample:		4766.2 time, 4840.5 real, 161.5 MB
[runlim] sample:		4776.1 time, 4850.5 real, 161.6 MB
[runlim] sample:		4786.1 time, 4860.5 real, 161.6 MB
[runlim] sample:		4796.0 time, 4870.5 real, 130.7 MB
[runlim] sample:		4805.8 time, 4880.5 real, 131.8 MB
[runlim] sample:		4815.8 time, 4890.5 real, 133.1 MB
[runlim] sample:		4825.8 time, 4900.5 real, 133.8 MB
[runlim] sample:		4835.5 time, 4910.5 real, 134.1 MB
[runlim] sample:		4845.3 time, 4920.5 real, 134.5 MB
[runlim] sample:		4855.1 time, 4930.5 real, 135.2 MB
[runlim] sample:		4865.0 time, 4940.5 real, 134.6 MB
[runlim] sample:		4875.0 time, 4950.5 real, 133.7 MB
[runlim] sample:		4885.0 time, 4960.5 real, 129.8 MB
[runlim] sample:		4894.9 time, 4970.5 real, 130.7 MB
[runlim] sample:		4904.8 time, 4980.5 real, 131.9 MB
[runlim] sample:		4914.8 time, 4990.5 real, 132.9 MB
[runlim] sample:		4924.7 time, 5000.5 real, 130.7 MB
[runlim] sample:		4934.4 time, 5010.5 real, 131.6 MB
[runlim] sample:		4944.2 time, 5020.5 real, 132.4 MB
[runlim] sample:		4954.1 time, 5030.5 real, 133.2 MB
[runlim] sample:		4964.0 time, 5040.5 real, 133.6 MB
[runlim] sample:		4974.0 time, 5050.5 real, 128.3 MB
[runlim] sample:		4983.6 time, 5060.5 real, 128.9 MB
[runlim] sample:		4993.4 time, 5070.5 real, 129.9 MB
[runlim] sample:		5003.3 time, 5080.5 real, 130.3 MB
[runlim] sample:		5013.2 time, 5090.5 real, 146.5 MB
[runlim] sample:		5023.0 time, 5100.5 real, 163.4 MB
[runlim] sample:		5032.9 time, 5110.5 real, 165.0 MB
[runlim] sample:		5042.7 time, 5120.5 real, 165.8 MB
[runlim] sample:		5052.6 time, 5130.5 real, 165.8 MB
[runlim] sample:		5062.5 time, 5140.5 real, 165.8 MB
[runlim] sample:		5072.4 time, 5150.5 real, 165.8 MB
[runlim] sample:		5082.4 time, 5160.5 real, 167.1 MB
[runlim] sample:		5092.3 time, 5170.5 real, 170.3 MB
[runlim] sample:		5102.2 time, 5180.5 real, 170.3 MB
[runlim] sample:		5112.2 time, 5190.5 real, 170.3 MB
[runlim] sample:		5122.2 time, 5200.5 real, 170.3 MB
[runlim] sample:		5132.1 time, 5210.5 real, 170.4 MB
[runlim] sample:		5142.1 time, 5220.5 real, 170.4 MB
[runlim] sample:		5151.9 time, 5230.5 real, 170.4 MB
[runlim] sample:		5161.9 time, 5240.5 real, 170.4 MB
[runlim] sample:		5171.8 time, 5250.5 real, 170.4 MB
[runlim] sample:		5181.6 time, 5260.5 real, 170.4 MB
[runlim] sample:		5191.6 time, 5270.5 real, 171.4 MB
[runlim] sample:		5201.2 time, 5280.5 real, 171.6 MB
[runlim] sample:		5211.2 time, 5290.5 real, 171.6 MB
[runlim] sample:		5221.1 time, 5300.5 real, 171.6 MB
[runlim] sample:		5231.1 time, 5310.5 real, 171.6 MB
[runlim] sample:		5241.1 time, 5320.6 real, 171.6 MB
[runlim] sample:		5250.8 time, 5330.5 real, 171.6 MB
[runlim] sample:		5260.7 time, 5340.5 real, 172.1 MB
[runlim] sample:		5270.7 time, 5350.5 real, 172.4 MB
[runlim] sample:		5280.6 time, 5360.5 real, 174.3 MB
[runlim] sample:		5290.6 time, 5370.5 real, 174.3 MB
[runlim] sample:		5300.5 time, 5380.5 real, 174.5 MB
[runlim] sample:		5310.3 time, 5390.5 real, 174.5 MB
[runlim] sample:		5320.2 time, 5400.5 real, 174.5 MB
[runlim] sample:		5329.9 time, 5410.5 real, 174.8 MB
[runlim] sample:		5339.6 time, 5420.5 real, 175.5 MB
[runlim] sample:		5349.6 time, 5430.5 real, 177.4 MB
[runlim] sample:		5359.5 time, 5440.5 real, 177.6 MB
[runlim] sample:		5369.4 time, 5450.5 real, 177.8 MB
[runlim] sample:		5379.3 time, 5460.5 real, 198.6 MB
[runlim] sample:		5389.3 time, 5470.5 real, 198.6 MB
[runlim] sample:		5399.2 time, 5480.5 real, 198.6 MB
[runlim] sample:		5409.0 time, 5490.5 real, 198.6 MB
[runlim] sample:		5419.0 time, 5500.5 real, 198.8 MB
[runlim] sample:		5428.9 time, 5510.5 real, 198.8 MB
[runlim] sample:		5438.8 time, 5520.5 real, 198.8 MB
[runlim] sample:		5448.6 time, 5530.5 real, 198.8 MB
[runlim] sample:		5458.6 time, 5540.5 real, 198.8 MB
[runlim] sample:		5468.5 time, 5550.5 real, 199.6 MB
[runlim] sample:		5478.5 time, 5560.5 real, 199.6 MB
[runlim] sample:		5488.3 time, 5570.5 real, 199.6 MB
[runlim] sample:		5498.2 time, 5580.5 real, 199.6 MB
[runlim] sample:		5508.2 time, 5590.5 real, 151.0 MB
[runlim] sample:		5518.2 time, 5600.5 real, 151.0 MB
[runlim] sample:		5528.1 time, 5610.5 real, 151.1 MB
[runlim] sample:		5538.1 time, 5620.5 real, 151.6 MB
[runlim] sample:		5548.1 time, 5630.5 real, 151.6 MB
[runlim] sample:		5558.1 time, 5640.5 real, 152.0 MB
[runlim] sample:		5568.0 time, 5650.5 real, 152.2 MB
[runlim] sample:		5577.9 time, 5660.5 real, 160.1 MB
[runlim] sample:		5587.9 time, 5670.5 real, 160.1 MB
[runlim] sample:		5597.8 time, 5680.5 real, 160.2 MB
[runlim] sample:		5607.4 time, 5690.5 real, 160.5 MB
[runlim] sample:		5617.4 time, 5700.5 real, 197.7 MB
[runlim] sample:		5627.3 time, 5710.5 real, 205.2 MB
[runlim] sample:		5637.0 time, 5720.5 real, 206.7 MB
[runlim] sample:		5646.9 time, 5730.5 real, 206.7 MB
[runlim] sample:		5656.9 time, 5740.5 real, 206.7 MB
[runlim] sample:		5666.9 time, 5750.5 real, 206.8 MB
[runlim] sample:		5676.9 time, 5760.5 real, 207.2 MB
[runlim] sample:		5686.7 time, 5770.5 real, 207.3 MB
[runlim] sample:		5696.7 time, 5780.5 real, 207.3 MB
[runlim] sample:		5706.5 time, 5790.5 real, 207.3 MB
[runlim] sample:		5716.4 time, 5800.5 real, 207.3 MB
[runlim] sample:		5726.3 time, 5810.5 real, 207.3 MB
[runlim] sample:		5736.3 time, 5820.5 real, 207.3 MB
[runlim] sample:		5746.3 time, 5830.5 real, 207.3 MB
[runlim] sample:		5756.1 time, 5840.5 real, 207.3 MB
[runlim] sample:		5766.1 time, 5850.5 real, 207.3 MB
[runlim] sample:		5775.9 time, 5860.5 real, 207.3 MB
[runlim] sample:		5785.8 time, 5870.5 real, 207.3 MB
[runlim] sample:		5795.8 time, 5880.5 real, 207.3 MB
[runlim] sample:		5805.7 time, 5890.5 real, 207.3 MB
[runlim] sample:		5815.7 time, 5900.5 real, 207.3 MB
[runlim] sample:		5825.6 time, 5910.5 real, 148.2 MB
[runlim] sample:		5835.5 time, 5920.5 real, 148.2 MB
[runlim] sample:		5845.3 time, 5930.5 real, 148.4 MB
[runlim] sample:		5855.3 time, 5940.5 real, 148.4 MB
[runlim] sample:		5865.2 time, 5950.5 real, 148.4 MB
[runlim] sample:		5875.2 time, 5960.5 real, 148.4 MB
[runlim] sample:		5885.1 time, 5970.5 real, 148.6 MB
[runlim] sample:		5895.1 time, 5980.5 real, 156.6 MB
[runlim] sample:		5904.8 time, 5990.5 real, 156.9 MB
[runlim] sample:		5914.7 time, 6000.5 real, 158.4 MB
[runlim] sample:		5924.4 time, 6010.5 real, 187.5 MB
[runlim] sample:		5934.3 time, 6020.5 real, 203.7 MB
[runlim] sample:		5944.2 time, 6030.5 real, 202.2 MB
[runlim] sample:		5954.1 time, 6040.5 real, 202.7 MB
[runlim] sample:		5963.9 time, 6050.5 real, 202.7 MB
[runlim] sample:		5973.9 time, 6060.5 real, 202.9 MB
[runlim] sample:		5983.9 time, 6070.5 real, 203.2 MB
[runlim] sample:		5993.9 time, 6080.5 real, 203.4 MB
[runlim] sample:		6003.9 time, 6090.5 real, 203.5 MB
[runlim] sample:		6013.8 time, 6100.5 real, 203.7 MB
[runlim] sample:		6023.8 time, 6110.5 real, 203.7 MB
[runlim] sample:		6033.7 time, 6120.5 real, 203.8 MB
[runlim] sample:		6043.7 time, 6130.5 real, 204.0 MB
[runlim] sample:		6053.7 time, 6140.5 real, 209.4 MB
[runlim] sample:		6063.6 time, 6150.5 real, 210.9 MB
[runlim] sample:		6073.4 time, 6160.5 real, 211.1 MB
[runlim] sample:		6083.3 time, 6170.5 real, 211.1 MB
[runlim] sample:		6093.1 time, 6180.5 real, 211.2 MB
[runlim] sample:		6102.9 time, 6190.5 real, 211.2 MB
[runlim] sample:		6112.9 time, 6200.5 real, 211.2 MB
[runlim] sample:		6122.8 time, 6210.5 real, 211.2 MB
[runlim] sample:		6132.7 time, 6220.5 real, 211.2 MB
[runlim] sample:		6142.6 time, 6230.5 real, 211.3 MB
[runlim] sample:		6152.6 time, 6240.5 real, 211.4 MB
[runlim] sample:		6162.6 time, 6250.5 real, 215.9 MB
[runlim] sample:		6172.5 time, 6260.5 real, 216.8 MB
[runlim] sample:		6182.4 time, 6270.5 real, 181.0 MB
[runlim] sample:		6192.3 time, 6280.5 real, 181.0 MB
[runlim] sample:		6202.2 time, 6290.5 real, 181.0 MB
[runlim] sample:		6212.2 time, 6300.5 real, 177.3 MB
[runlim] sample:		6222.1 time, 6310.5 real, 177.3 MB
[runlim] sample:		6231.9 time, 6320.5 real, 177.3 MB
[runlim] sample:		6241.8 time, 6330.5 real, 177.3 MB
[runlim] sample:		6251.7 time, 6340.5 real, 177.3 MB
[runlim] sample:		6261.6 time, 6350.5 real, 177.3 MB
[runlim] sample:		6271.6 time, 6360.5 real, 177.3 MB
[runlim] sample:		6281.5 time, 6370.5 real, 177.3 MB
[runlim] sample:		6291.4 time, 6380.5 real, 196.3 MB
[runlim] sample:		6301.4 time, 6390.5 real, 213.4 MB
[runlim] sample:		6311.3 time, 6400.5 real, 218.7 MB
[runlim] sample:		6321.2 time, 6410.5 real, 146.8 MB
[runlim] sample:		6331.2 time, 6420.5 real, 149.3 MB
[runlim] sample:		6341.2 time, 6430.5 real, 148.1 MB
[runlim] sample:		6351.0 time, 6440.5 real, 148.4 MB
[runlim] sample:		6360.9 time, 6450.5 real, 149.2 MB
[runlim] sample:		6370.8 time, 6460.5 real, 150.3 MB
[runlim] sample:		6380.6 time, 6470.5 real, 152.1 MB
[runlim] sample:		6390.6 time, 6480.5 real, 152.6 MB
[runlim] sample:		6400.4 time, 6490.5 real, 153.8 MB
[runlim] sample:		6410.3 time, 6500.5 real, 156.4 MB
[runlim] sample:		6420.1 time, 6510.5 real, 181.8 MB
[runlim] sample:		6430.1 time, 6520.5 real, 188.1 MB
[runlim] sample:		6439.9 time, 6530.5 real, 140.5 MB
[runlim] sample:		6449.5 time, 6540.5 real, 140.5 MB
[runlim] end:			Mon May 11 05:08:49 2026
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		0
[runlim] real:			6542.76 seconds
[runlim] time:			6451.58 seconds
[runlim] space:			223.4 MB
[runlim] samples:		65422
